pybullet build time: Mar 15 2019 21:18:42
startThreads creating 1 threads.
starting thread 0
started thread 0 
argc=2
argv[0] = --unused
argv[1] = --start_demo_name=Physics Server
ExampleBrowserThreadFunc started
X11 functions dynamically loaded using dlopen/dlsym OK!
X11 functions dynamically loaded using dlopen/dlsym OK!
Creating context
Created GL 3.3 context
Direct GLX rendering context obtained
Making context current
GL_VENDOR=NVIDIA Corporation
GL_RENDERER=NVIDIA Tegra Xavier (nvgpu)/integrated
GL_VERSION=3.3.0 NVIDIA 31.1.0
GL_SHADING_LANGUAGE_VERSION=3.30 NVIDIA via Cg compiler
pthread_getconcurrency()=0
Version = 3.3.0 NVIDIA 31.1.0
Vendor = NVIDIA Corporation
Renderer = NVIDIA Tegra Xavier (nvgpu)/integrated
b3Printf: Selected demo: Physics Server
startThreads creating 1 threads.
starting thread 0
started thread 0 
MotionThreadFunc thread started
ven = NVIDIA Corporation
('OBC_IP=', '169.254.98.2')
('OBC_PORT=', 15000)
('RX bind to port succeeded.', ('169.254.98.2', 15000))
TX bind to eth0 succeeded.
Starting ethernet RX and TX.
1349,1983520,-0.710620705281,-0.0308516661273,-0.701494042073,0.0439190864563,0.908007621765,0.0111575126648,0.839345693588,-0.0682175795185,-0.00280887285341,0.209317058325,0.0641849040985,-0.155612293874
1350,1983523,-0.710620705281,-0.0306981245624,-0.701433006917,0.04412317276,0.908007621765,0.0111064910889,0.839345693588,-0.0682175795185,-0.00280887285341,0.208703309298,0.0641849040985,-0.155612293874
1351,1983525,-0.710620705281,-0.0306981245624,-0.701433006917,0.044225692749,0.908069133759,0.0110554695129,0.839345693588,-0.0682175795185,-0.00280887285341,0.208396434784,0.0641849040985,-0.155612293874
1352,1983527,-0.710620705281,-0.0307491461383,-0.701433006917,0.0444302558899,0.908069133759,0.0109534263611,0.839345693588,-0.0682175795185,-0.00280887285341,0.207936137915,0.0641849040985,-0.155529801046
1353,1983530,-0.710620705281,-0.0307491461383,-0.701433006917,0.0445322990417,0.908069133759,0.0106463432312,0.839345693588,-0.0682175795185,-0.00280887285341,0.207475811243,0.0642676353455,-0.155612293874
1354,1983531,-0.710620705281,-0.0307491461383,-0.701371494924,0.0445322990417,0.908069133759,0.0104417800903,0.839345693588,-0.0682175795185,-0.00280887285341,0.207245647907,0.0642676353455,-0.155612293874
1355,1983533,-0.710620705281,-0.0306981245624,-0.701371494924,0.0445322990417,0.908069133759,0.0103392601013,0.839406967163,-0.0682175795185,-0.00272590318789,0.207092225552,0.0643503665924,-0.155612293874
1356,1983536,-0.710620705281,-0.0306981245624,-0.701371494924,0.044481754303,0.908069133759,0.0102372169495,0.839406967163,-0.0682686010944,-0.00272590318789,0.206631928682,0.0643503665924,-0.155612293874
1357,1983538,-0.710620705281,-0.0306981245624,-0.701371494924,0.044481754303,0.908069133759,0.0102372169495,0.839406967163,-0.0682686010944,-0.00272590318789,0.206401765347,0.0644330978394,-0.155612293874
1358,1983540,-0.710620705281,-0.0306981245624,-0.701371494924,0.044481754303,0.908069133759,0.0102372169495,0.839345693588,-0.0683196226703,-0.00272590318789,0.206325054169,0.0644330978394,-0.155612293874
1359,1983542,-0.710620705281,-0.0306981245624,-0.701371494924,0.0445322990417,0.908069133759,0.0102372169495,0.839406967163,-0.0683196226703,-0.00272590318789,0.206325054169,0.0643503665924,-0.155612293874
1360,1983544,-0.710620705281,-0.0307491461383,-0.701371494924,0.0445837974548,0.908130407333,0.0102372169495,0.839406967163,-0.0683196226703,-0.00272590318789,0.206401765347,0.0644330978394,-0.155612293874
1361,1983546,-0.710620705281,-0.0306981245624,-0.701371494924,0.0446348190308,0.908130407333,0.0102372169495,0.839406967163,-0.0683196226703,-0.00272590318789,0.206401765347,0.0644330978394,-0.155612293874
1362,1983550,-0.710682217275,-0.0306981245624,-0.701433006917,0.0447883605957,0.908130407333,0.0102372169495,0.839406967163,-0.0683706442462,-0.00272590318789,0.206478476524,0.0644330978394,-0.155612293874
1363,1983553,-0.710682217275,-0.0306981245624,-0.701433006917,0.0450439453125,0.908069133759,0.0102372169495,0.839406967163,-0.0684216658222,-0.00272590318789,0.206478476524,0.0644330978394,-0.155612293874
1364,1983555,-0.710743252431,-0.0306981245624,-0.701433006917,0.0452485084534,0.908069133759,0.0102372169495,0.839468479156,-0.0684731642353,-0.00272590318789,0.206478476524,0.0644330978394,-0.155612293874
1365,1983556,-0.710743252431,-0.0306466261493,-0.701433006917,0.0454020500183,0.908069133759,0.0102372169495,0.839468479156,-0.0685241858112,-0.00272590318789,0.206478476524,0.0644330978394,-0.155612293874
1366,1983558,-0.710743252431,-0.0306981245624,-0.701433006917,0.0455555915833,0.908069133759,0.0102372169495,0.839529752731,-0.0685752073871,-0.00272590318789,0.206478476524,0.0643503665924,-0.155612293874
1367,1983561,-0.710743252431,-0.0306466261493,-0.701433006917,0.0457601547241,0.908069133759,0.0101857185364,0.839529752731,-0.068728748952,-0.00272590318789,0.206478476524,0.0643503665924,-0.155612293874
1368,1983562,-0.710743252431,-0.0306466261493,-0.701433006917,0.045964717865,0.908069133759,0.0101346969604,0.839529752731,-0.0689843336688,-0.00272590318789,0.206478476524,0.0643503665924,-0.155612293874
1369,1983565,-0.710743252431,-0.0306466261493,-0.701433006917,0.0461692810059,0.908069133759,0.0100836753845,0.839529752731,-0.0693429152118,-0.00272590318789,0.206478476524,0.0643503665924,-0.155612293874
1370,1983568,-0.710743252431,-0.0306981245624,-0.701433006917,0.0463228225708,0.908069133759,0.00987911224365,0.839529752731,-0.0695984999286,-0.00272590318789,0.206478476524,0.0643503665924,-0.155612293874
1371,1983570,-0.710743252431,-0.0306466261493,-0.701433006917,0.0464248657227,0.908069133759,0.00972557067871,0.839468479156,-0.0699051062213,-0.00272590318789,0.206478476524,0.0643503665924,-0.155612293874
1372,1983572,-0.710743252431,-0.0306466261493,-0.701433006917,0.0465273857117,0.908069133759,0.00967454910278,0.839468479156,-0.0700076262103,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1373,1983574,-0.710743252431,-0.0306466261493,-0.701494042073,0.0466294288635,0.908069133759,0.00967454910278,0.839468479156,-0.0700586477863,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1374,1983575,-0.710743252431,-0.0306466261493,-0.701494042073,0.0468339920044,0.908069133759,0.00972557067871,0.839468479156,-0.0700076262103,-0.00272590318789,0.206478476524,0.0643503665924,-0.155612293874
1375,1983578,-0.710743252431,-0.0306466261493,-0.701494042073,0.0469875335693,0.908069133759,0.00972557067871,0.839468479156,-0.0699561277973,-0.00272590318789,0.206478476524,0.0643503665924,-0.155612293874
1376,1983580,-0.710743252431,-0.0306466261493,-0.701494042073,0.0470900535583,0.908069133759,0.00972557067871,0.839468479156,-0.0698540846454,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1377,1983582,-0.710743252431,-0.0306466261493,-0.701494042073,0.0471920967102,0.908069133759,0.00972557067871,0.839529752731,-0.0698540846454,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1378,1983584,-0.710743252431,-0.0306466261493,-0.701494042073,0.0472941398621,0.908069133759,0.00972557067871,0.839591026306,-0.0699051062213,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1379,1983586,-0.710743252431,-0.0306466261493,-0.701494042073,0.047447681427,0.908069133759,0.00972557067871,0.8396525383,-0.0699051062213,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1380,1983587,-0.710743252431,-0.0306466261493,-0.701494042073,0.0476012229919,0.908069133759,0.00972557067871,0.839713811874,-0.0699561277973,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1381,1983590,-0.710743252431,-0.0306981245624,-0.701494042073,0.0479593276978,0.908069133759,0.00972557067871,0.839836597443,-0.0700076262103,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1382,1983592,-0.710743252431,-0.0306466261493,-0.701494042073,0.0482149124146,0.908069133759,0.00972557067871,0.840020656586,-0.0699561277973,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1383,1983594,-0.710743252431,-0.0306466261493,-0.701494042073,0.0487265586853,0.908069133759,0.00972557067871,0.840450286865,-0.0699561277973,-0.00272590318789,0.206478476524,0.0643503665924,-0.155529801046
1384,1983596,-0.710804764424,-0.0306466261493,-0.701494042073,0.049135684967,0.908130407333,0.00972557067871,0.840695858002,-0.0699561277973,-0.00272590318789,0.206478476524,0.0644330978394,-0.155529801046
1385,1983598,-0.710804764424,-0.0306466261493,-0.701494042073,0.0497493743896,0.908191919327,0.00972557067871,0.841309547424,-0.0699561277973,-0.00272590318789,0.206478476524,0.0644330978394,-0.155529801046
1386,1983600,-0.710804764424,-0.0306466261493,-0.701494042073,0.0501585006714,0.908191919327,0.00972557067871,0.841739177704,-0.0699051062213,-0.00272590318789,0.206478476524,0.0644330978394,-0.155529801046
1387,1983603,-0.710866276418,-0.0305956045734,-0.701494042073,0.0508236885071,0.908314704895,0.00972557067871,0.84241437912,-0.0699561277973,-0.00264341035952,0.206478476524,0.0645158290863,-0.155529801046
1388,1983604,-0.710866276418,-0.0306466261493,-0.701494042073,0.0512838363647,0.90837597847,0.00972557067871,0.842905282974,-0.0699051062213,-0.00264341035952,0.206478476524,0.0645158290863,-0.155529801046
1389,1983607,-0.710927311574,-0.0305956045734,-0.701494042073,0.0518465042114,0.908621311188,0.00972557067871,0.84358048439,-0.0699051062213,-0.00264341035952,0.206478476524,0.0645158290863,-0.155529801046
1390,1983609,-0.710927311574,-0.0305445829975,-0.701494042073,0.0521531105042,0.908805608749,0.00972557067871,0.843948841095,-0.0699051062213,-0.00264341035952,0.206478476524,0.0645158290863,-0.155529801046
1391,1983610,-0.710927311574,-0.0305445829975,-0.701494042073,0.052460193634,0.909112453461,0.00972557067871,0.844255447388,-0.0699051062213,-0.00264341035952,0.206478476524,0.0645985603333,-0.155529801046
1392,1983613,-0.710988823568,-0.0305445829975,-0.701433006917,0.0528178215027,0.909419298172,0.00972557067871,0.844562530518,-0.0698540846454,-0.00264341035952,0.206478476524,0.0645985603333,-0.155529801046
1393,1983616,-0.711050335561,-0.0304425398456,-0.701433006917,0.0531764030457,0.909787654877,0.00972557067871,0.844623804092,-0.0699051062213,-0.00256091753115,0.206478476524,0.0646812915802,-0.155529801046
1394,1983618,-0.711111370717,-0.0303400198566,-0.701433006917,0.0532784461975,0.910033226013,0.00972557067871,0.844562530518,-0.0699051062213,-0.00256091753115,0.206478476524,0.0647640228271,-0.155529801046
1395,1983620,-0.711172882711,-0.0302374998676,-0.701433006917,0.0534319877625,0.910217285156,0.00972557067871,0.844378232956,-0.0699051062213,-0.00256091753115,0.206478476524,0.0648467540741,-0.155529801046
1396,1983622,-0.71129542986,-0.0300844351398,-0.701433006917,0.0535340309143,0.910339832306,0.00972557067871,0.844316959381,-0.0699051062213,-0.00256091753115,0.206478476524,0.064929485321,-0.155612293874
1397,1983623,-0.71147996584,-0.0298283735858,-0.701433006917,0.0535855293274,0.910401344299,0.00972557067871,0.844194173813,-0.0699051062213,-0.00256091753115,0.206478476524,0.065012216568,-0.155612293874
1398,1983625,-0.711725536977,-0.0296242872821,-0.701433006917,0.0535855293274,0.910524129868,0.00972557067871,0.844132900238,-0.0699561277973,-0.00256091753115,0.206478476524,0.0650949478149,-0.155529801046
1399,1983628,-0.71203214327,-0.0293172041522,-0.701433006917,0.0535855293274,0.910708189011,0.00972557067871,0.844194173813,-0.0699561277973,-0.00256091753115,0.206401765347,0.0654258728027,-0.155529801046
1400,1983629,-0.712154690419,-0.0290616194354,-0.701433006917,0.0535340309143,0.910892248154,0.00972557067871,0.844316959381,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1401,1983632,-0.712277714406,-0.0288565794574,-0.701433006917,0.0535340309143,0.91113781929,0.00972557067871,0.844439744949,-0.0699561277973,-0.00256091753115,0.206401765347,0.0657567977905,-0.155612293874
1402,1983634,-0.712523285543,-0.0287035147296,-0.701433006917,0.0535855293274,0.911199092865,0.00972557067871,0.844562530518,-0.0699561277973,-0.00256091753115,0.206325054169,0.0657567977905,-0.155612293874
1403,1983636,-0.712707344686,-0.0286524931537,-0.701433006917,0.0535855293274,0.911260604858,0.00972557067871,0.844623804092,-0.0700076262103,-0.00256091753115,0.206325054169,0.0656740665436,-0.155612293874
1404,1983638,-0.712891403829,-0.0287035147296,-0.701433006917,0.0535855293274,0.911260604858,0.00972557067871,0.844746589661,-0.0700076262103,-0.00256091753115,0.206325054169,0.0656740665436,-0.155612293874
1405,1983640,-0.713013950978,-0.0287545363056,-0.701433006917,0.0535855293274,0.911321878433,0.00972557067871,0.844930648804,-0.0700076262103,-0.00256091753115,0.206325054169,0.0656740665436,-0.155612293874
1406,1983641,-0.713075462972,-0.0287035147296,-0.701433006917,0.0535855293274,0.911321878433,0.00972557067871,0.845053434372,-0.0700076262103,-0.00256091753115,0.206325054169,0.0656740665436,-0.155612293874
1407,1983644,-0.713075462972,-0.0287035147296,-0.701433006917,0.0535855293274,0.911444664001,0.00972557067871,0.845421791077,-0.0700076262103,-0.00256091753115,0.206325054169,0.0656740665436,-0.155612293874
1408,1983646,-0.713136974965,-0.0286524931537,-0.701433006917,0.0535855293274,0.911628723145,0.00967454910278,0.84560585022,-0.0700076262103,-0.00256091753115,0.206325054169,0.0655913352966,-0.155612293874
1409,1983652,-0.713566605245,-0.0287035147296,-0.701433006917,0.0535855293274,0.912487983704,0.00967454910278,0.846281051636,-0.0700076262103,-0.00247794786562,0.206325054169,0.0655086040497,-0.155529801046
1410,1983658,-0.714548412954,-0.0286524931537,-0.701494042073,0.0535855293274,0.913715600967,0.00967454910278,0.846403598785,-0.0700076262103,-0.00247794786562,0.206325054169,0.0655913352966,-0.155529801046
1411,1983659,-0.71491653124,-0.0285499731647,-0.701494042073,0.0535855293274,0.914083719254,0.00967454910278,0.846281051636,-0.0700076262103,-0.00247794786562,0.206325054169,0.0655913352966,-0.155529801046
1412,1983661,-0.715285126363,-0.0284989515888,-0.701555554067,0.0536365509033,0.914452075958,0.00967454910278,0.846219539642,-0.0700076262103,-0.00247794786562,0.206325054169,0.0655913352966,-0.155529801046
1413,1983663,-0.715591732656,-0.0283454100238,-0.70161706606,0.0536365509033,0.914820194244,0.00967454910278,0.846158266068,-0.0700586477863,-0.00247794786562,0.206325054169,0.0655086040497,-0.155529801046
1414,1983665,-0.716205898915,-0.028243366872,-0.701801125203,0.0536365509033,0.915372610092,0.00967454910278,0.846281051636,-0.0700076262103,-0.00247794786562,0.206401765347,0.0655086040497,-0.155529801046
1415,1983667,-0.716574017202,-0.028243366872,-0.701985184346,0.0536365509033,0.915740966797,0.00967454910278,0.846281051636,-0.0700076262103,-0.00247794786562,0.206401765347,0.0655086040497,-0.155529801046
1416,1983669,-0.716942135488,-0.028243366872,-0.702353302632,0.0536365509033,0.916109085083,0.00967454910278,0.846403598785,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655086040497,-0.155529801046
1417,1983670,-0.717310253774,-0.028243366872,-0.702721897756,0.0536365509033,0.916538715363,0.00967454910278,0.846403598785,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655086040497,-0.155529801046
1418,1983673,-0.717801396047,-0.028243366872,-0.703212563192,0.0536365509033,0.917213916779,0.00967454910278,0.846465110779,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655086040497,-0.155529801046
1419,1983676,-0.718353573476,-0.0282939116107,-0.703642670308,0.0536365509033,0.917888879776,0.00972557067871,0.846526384354,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655086040497,-0.155612293874
1420,1983679,-0.718967739736,-0.0282939116107,-0.704071823751,0.0536365509033,0.918748140335,0.00972557067871,0.846649169922,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1421,1983681,-0.719274346028,-0.028243366872,-0.704194847737,0.0536365509033,0.919177770615,0.00972557067871,0.846710681915,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1422,1983682,-0.719519917165,-0.0282939116107,-0.704317394887,0.0535855293274,0.919484615326,0.00972557067871,0.846894741058,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1423,1983684,-0.719827000295,-0.0282939116107,-0.704378906881,0.0535855293274,0.919791698456,0.00972557067871,0.847140073776,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1424,1983686,-0.720011059438,-0.028243366872,-0.704378906881,0.0535855293274,0.920098304749,0.00972557067871,0.847385644913,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1425,1983688,-0.720195118581,-0.028243366872,-0.704317394887,0.0535855293274,0.920221090317,0.00972557067871,0.847569704056,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1426,1983690,-0.720379177724,-0.0282939116107,-0.704317394887,0.0535855293274,0.92028260231,0.00972557067871,0.847999334335,-0.0699051062213,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1427,1983692,-0.72044021288,-0.0282939116107,-0.704317394887,0.0535855293274,0.920221090317,0.00972557067871,0.848306179047,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1428,1983695,-0.720624272023,-0.0282939116107,-0.704378906881,0.0535855293274,0.919975757599,0.00972557067871,0.848613262177,-0.0699051062213,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1429,1983696,-0.72074729601,-0.0282939116107,-0.704378906881,0.0535855293274,0.919730186462,0.00972557067871,0.84879732132,-0.0699051062213,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1430,1983698,-0.720808808004,-0.0282939116107,-0.704440418874,0.0535855293274,0.919546127319,0.00972557067871,0.848920106888,-0.0699051062213,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1431,1983700,-0.720870319997,-0.0282939116107,-0.704501930867,0.0535855293274,0.919362068176,0.00972557067871,0.849104166031,-0.0699051062213,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1432,1983702,-0.720870319997,-0.0282939116107,-0.704562966024,0.0535855293274,0.919054985046,0.00977659225464,0.849226951599,-0.0699051062213,-0.00256091753115,0.206401765347,0.0655913352966,-0.155612293874
1433,1983705,-0.720808808004,-0.0282939116107,-0.70468599001,0.0535855293274,0.918870925903,0.00977659225464,0.849288225174,-0.0699051062213,-0.00256091753115,0.206478476524,0.0655913352966,-0.155612293874
1434,1983706,-0.720808808004,-0.0282939116107,-0.704870049153,0.0535855293274,0.918870925903,0.00977659225464,0.849288225174,-0.0699051062213,-0.00256091753115,0.206478476524,0.0655913352966,-0.155612293874
1435,1983708,-0.720808808004,-0.0282939116107,-0.705054108297,0.0535855293274,0.918993711472,0.00977659225464,0.849226951599,-0.0699051062213,-0.00256091753115,0.206478476524,0.0655913352966,-0.155612293874
1436,1983711,-0.720870319997,-0.0282939116107,-0.705422226583,0.0535855293274,0.91911649704,0.00977659225464,0.849226951599,-0.0699561277973,-0.00256091753115,0.206478476524,0.0655913352966,-0.155529801046
1437,1983712,-0.720870319997,-0.0282939116107,-0.705545250569,0.0535855293274,0.919177770615,0.00977659225464,0.849288225174,-0.0699051062213,-0.00256091753115,0.206478476524,0.0655913352966,-0.155529801046
1438,1983715,-0.720870319997,-0.0282939116107,-0.705729309713,0.0535855293274,0.919300556183,0.00977659225464,0.849288225174,-0.0699561277973,-0.00256091753115,0.206478476524,0.0655913352966,-0.155529801046
1439,1983717,-0.720870319997,-0.0283454100238,-0.705851856862,0.0535855293274,0.919423341751,0.00977659225464,0.849288225174,-0.0699561277973,-0.00256091753115,0.206478476524,0.0655913352966,-0.155529801046
1440,1983719,-0.720931355153,-0.0282939116107,-0.705974404012,0.0536365509033,0.919668674469,0.00977659225464,0.849349498749,-0.0699561277973,-0.00256091753115,0.206478476524,0.0655913352966,-0.155529801046
1441,1983721,-0.720931355153,-0.0282939116107,-0.706158939992,0.0536365509033,0.919975757599,0.00977659225464,0.849349498749,-0.0699561277973,-0.00256091753115,0.206478476524,0.0655913352966,-0.155529801046
1442,1983723,-0.720931355153,-0.0282939116107,-0.706219975148,0.0536365509033,0.920159816742,0.00977659225464,0.849349498749,-0.0699561277973,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1443,1983725,-0.720992867147,-0.0282939116107,-0.706281487142,0.0536875724792,0.92028260231,0.00977659225464,0.849411010742,-0.0699561277973,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1444,1983727,-0.720992867147,-0.0282939116107,-0.706281487142,0.0536875724792,0.92028260231,0.00977659225464,0.849411010742,-0.0700076262103,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1445,1983729,-0.720992867147,-0.0282939116107,-0.706281487142,0.0537385940552,0.92028260231,0.00977659225464,0.849472522736,-0.0700076262103,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1446,1983731,-0.720992867147,-0.0282939116107,-0.706281487142,0.0538411140442,0.920221090317,0.00977659225464,0.84953379631,-0.0700076262103,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1447,1983733,-0.72105437914,-0.028243366872,-0.706281487142,0.0539946556091,0.920098304749,0.00977659225464,0.849595069885,-0.0700076262103,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1448,1983736,-0.72105437914,-0.0282939116107,-0.706281487142,0.0543522834778,0.920037031174,0.00977659225464,0.849656581879,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1449,1983737,-0.721115414296,-0.028243366872,-0.706281487142,0.0546083450317,0.920037031174,0.00977659225464,0.849840641022,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1450,1983740,-0.72117692629,-0.028243366872,-0.706281487142,0.0550684928894,0.920037031174,0.00977659225464,0.850208759308,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1451,1983742,-0.721238438283,-0.0282939116107,-0.706281487142,0.0553240776062,0.920098304749,0.00977659225464,0.85039305687,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1452,1983745,-0.721422497426,-0.028243366872,-0.706281487142,0.0557332038879,0.920159816742,0.00977659225464,0.850822687149,-0.0700076262103,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1453,1983747,-0.721606556569,-0.0282939116107,-0.706281487142,0.0559377670288,0.920221090317,0.00977659225464,0.851068019867,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1454,1983749,-0.721790615712,-0.028243366872,-0.706281487142,0.0561423301697,0.920343875885,0.00977659225464,0.851252317429,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1455,1983750,-0.722036186849,-0.028243366872,-0.706281487142,0.0562448501587,0.920405387878,0.00977659225464,0.851497650146,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1456,1983752,-0.722158733998,-0.028243366872,-0.706281487142,0.0563473701477,0.920528173447,0.00977659225464,0.851620435715,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1457,1983754,-0.722158733998,-0.0282939116107,-0.706281487142,0.0563983917236,0.920650720596,0.00977659225464,0.851804494858,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1458,1983757,-0.722158733998,-0.028243366872,-0.706281487142,0.0566539764404,0.921019077301,0.00977659225464,0.852234363556,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1459,1983760,-0.722097698842,-0.028243366872,-0.706281487142,0.0568075180054,0.921080589294,0.00977659225464,0.852479696274,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655086040497,-0.155529801046
1460,1983762,-0.721974674855,-0.028243366872,-0.706281487142,0.0569100379944,0.921080589294,0.00977659225464,0.85272526741,-0.0700586477863,-0.00256091753115,0.206478476524,0.0655913352966,-0.155529801046
1461,1983765,-0.721974674855,-0.0281918684589,-0.706281487142,0.0569100379944,0.921019077301,0.00972557067871,0.853093385696,-0.0700076262103,-0.00256091753115,0.206478476524,0.0655913352966,-0.155529801046
1462,1983767,-0.721974674855,-0.0281918684589,-0.706281487142,0.0568075180054,0.920957565308,0.00972557067871,0.853461742401,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1463,1983770,-0.722036186849,-0.0281918684589,-0.706281487142,0.0568075180054,0.920957565308,0.00972557067871,0.853707313538,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1464,1983772,-0.722036186849,-0.0281918684589,-0.706281487142,0.0568075180054,0.921019077301,0.00972557067871,0.853952646255,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1465,1983773,-0.722097698842,-0.028243366872,-0.706281487142,0.0568075180054,0.921019077301,0.00972557067871,0.854198217392,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1466,1983775,-0.722158733998,-0.0281918684589,-0.706342999135,0.0568075180054,0.921019077301,0.00972557067871,0.854443788528,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1467,1983778,-0.722158733998,-0.0281918684589,-0.706342999135,0.0568075180054,0.921080589294,0.00972557067871,0.854689121246,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1468,1983779,-0.722220245992,-0.0281918684589,-0.706342999135,0.0568075180054,0.921080589294,0.00972557067871,0.854873180389,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1469,1983781,-0.722220245992,-0.0281918684589,-0.706342999135,0.0568075180054,0.921141862869,0.00972557067871,0.855118751526,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1470,1983783,-0.722342793142,-0.028243366872,-0.706404511129,0.0568075180054,0.921141862869,0.00977659225464,0.855364322662,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1471,1983785,-0.722404305135,-0.0281918684589,-0.706404511129,0.0568075180054,0.921141862869,0.00977659225464,0.855425596237,-0.0700076262103,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1472,1983786,-0.722527329122,-0.028243366872,-0.706404511129,0.0568075180054,0.921203136444,0.00977659225464,0.855487108231,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1473,1983789,-0.722772900258,-0.0281918684589,-0.706404511129,0.0568075180054,0.921141862869,0.00977659225464,0.855425596237,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1474,1983791,-0.722895447408,-0.0281918684589,-0.706404511129,0.0568075180054,0.921141862869,0.00977659225464,0.855302810669,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1475,1983793,-0.723017994558,-0.0281918684589,-0.706465546285,0.0568075180054,0.921141862869,0.00977659225464,0.855180263519,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1476,1983795,-0.723017994558,-0.0281918684589,-0.706465546285,0.0568075180054,0.921141862869,0.00977659225464,0.855118751526,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1477,1983797,-0.722956959401,-0.0281918684589,-0.706465546285,0.0568075180054,0.921141862869,0.00977659225464,0.855057477951,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
1478,1983798,-0.722895447408,-0.0281918684589,-0.706465546285,0.0568075180054,0.921141862869,0.00977659225464,0.855057477951,-0.0699561277973,-0.00256091753115,0.206401765347,0.0655913352966,-0.155529801046
